2.950000000000000178e+00,3.313747943559459119e-01,1.201128075514398541e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
3.000000000000000000e+00,3.318447954530138189e-01,1.213643917446786402e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.050000000000000266e+00,3.323139329838059042e-01,1.226125338907545492e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.100000000000000089e+00,3.327821942053057480e-01,1.238571830176030675e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.150000000000000355e+00,3.332495663988426227e-01,1.250982882921971295e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.200000000000000178e+00,3.337160368704715219e-01,1.263357990226858241e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.250000000000000000e+00,3.341815929513530237e-01,1.275696646605272988e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.300000000000000266e+00,3.346462219981319874e-01,1.287998348026157258e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.350000000000000089e+00,3.351099113933155849e-01,1.300262591934019385e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.400000000000000355e+00,3.355726485456506647e-01,1.312488877270081566e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.450000000000000178e+00,3.360344208905002295e-01,1.324676704493361612e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.500000000000000000e+00,3.364952158902189683e-01,1.336825575601693905e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
